frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.72663283,0.13755749,-0.16914077,0.38571486,0.12649915,0.057605606,-0.0020389920000000003,0.087301895,0.025117766,-0.021508957999999998,0.32636476,-0.030164043999999997,0.30059037,0.29744577,-0.28479899999999997,0.40039027,0.31599814,-0.6953876,-0.42775252,-0.41300383,0.11332617,-0.39653727,-0.17049944,0.06343412400000001,-0.41583624,0.091323726,0.10058260000000001,-0.4112545,0.34185874,0.10800141,-0.35808270000000003,0.59735256,0.06828939,-0.33270788,0.8209341,0.16207051,-0.4502504,0.2207181,0.1289942,-0.63718134,0.2606637,0.12096647,-0.585163,0.19556142,0.2515768,-0.6114304,0.2438708,0.23000339,-0.61605924,0.18548986,0.20241789999999998,-0.56707305,0.3085075,0.17045322,-0.5783423000000001,0.18963942,0.10796125,-0.011773975566029549,0.2068333327770233,-0.002523139119148255
2,0.72025007,0.13611878,-0.16214663,0.38182235,0.12806317,0.06915999,-0.004050168,0.08557293,0.02177268,-0.020214887,0.32679072,-0.02759708,0.30547209999999997,0.30000988,-0.27937937,0.39780328,0.31515378,-0.6920863,-0.449924,-0.41206762,0.11474829,-0.40171242,-0.17302878,0.05900425,-0.41471612,0.089572944,0.09807191,-0.4105728,0.34048408,0.11001102,-0.37080019999999997,0.59774595,0.06420468,-0.35195970000000004,0.82881933,0.14346033,-0.44916204,0.21904518,0.12932709,-0.63733596,0.25780377,0.12412103,-0.58297896,0.19366679,0.2540434,-0.609701,0.24176373,0.23268323,-0.6147848000000001,0.18318947,0.20559499999999997,-0.5664363,0.30606213,0.17206891,-0.57872623,0.18689560000000002,0.110343345,-0.012132527306675913,0.2061818242073059,-0.0029122000560164447
3,0.69855917,0.13606343,-0.05006623,0.3470263,0.14095452,0.16228205,-0.008309381,0.086706564,0.027748646000000002,-0.021554382999999996,0.32485402,-0.041006062,0.32777890000000004,0.32135840000000004,-0.25613755,0.38095513,0.34529987,-0.6763405,-0.44347003,-0.40231279999999997,0.09433902,-0.37261686,-0.16696632,0.0495729,-0.41276234,0.095058024,0.08755129,-0.4246388,0.34349254,0.08064759,-0.44978779999999996,0.5999348000000001,0.054976292,-0.5252979999999999,0.83212805,0.09251353,-0.45349944,0.22696489,0.10986052,-0.6373993,0.27813116,0.10689349,-0.58439076,0.22129378,0.24059665,-0.60826844,0.26908708,0.21597135,-0.6180734999999999,0.20896602,0.19399723,-0.56224066,0.3251217,0.14888345,-0.5838251999999999,0.20203255,0.09767490599999999,-0.014931881800293922,0.2057802975177765,-0.006628707982599735
4,0.70375067,0.14117718,-0.026902597,0.34624854,0.14337370000000002,0.1701782,-0.007283623299999999,0.087101445,0.028921079,-0.022983022000000002,0.32318613,-0.042855643,0.32031047,0.32720178,-0.26038074,0.38365215,0.34751020000000005,-0.6767704000000001,-0.41371357,-0.40521399999999996,0.08910515,-0.35891327,-0.16583820000000002,0.04635908,-0.41451418,0.09337199,0.08061433,-0.42711896,0.34165037,0.07689105,-0.46432233,0.5958859999999999,0.06090824,-0.5567071,0.82060814,0.10117458,-0.4552425,0.22573091,0.103510916,-0.6386069000000001,0.27854663,0.10380608,-0.5832571999999999,0.21730213,0.2341772,-0.60732365,0.26592195,0.21164316,-0.6177496,0.20662232,0.18793246,-0.5626798000000001,0.32406607,0.14570317,-0.5854919,0.20285153,0.09124888,-0.015133323147892954,0.2051437795162201,-0.006967281922698021
5,0.6906747,0.14010395,0.0048943725,0.32817529999999995,0.1454349,0.19126679,-0.010918913,0.08616546,0.027078344,-0.02004413,0.32436466,-0.04244763,0.33528927,0.3257144,-0.24452291,0.38260642,0.34294632,-0.6626339,-0.39384335,-0.39697525,0.093551315,-0.34894943,-0.15818411,0.037536099999999996,-0.41470754,0.09936168,0.077183574,-0.42612159999999993,0.3501782,0.06989949,-0.45938918,0.6051582,0.046792414000000004,-0.56236327,0.8221638000000001,0.10235833,-0.45670694,0.23371832,0.097449064,-0.64245,0.28465003,0.09085427,-0.58945704,0.22531255,0.22293077,-0.6140701,0.27329898,0.19945998,-0.62253845,0.21366222,0.17581713,-0.56854874,0.33200723,0.13452187,-0.5875501000000001,0.20998158,0.08014695,-0.015481521375477312,0.2052650600671768,-0.007684643380343914
6,0.67902046,0.13827069,0.045838997,0.30774704,0.144925,0.21364269,-0.013997674,0.08496265,0.024404306,-0.017746221,0.32442474,-0.041310823999999996,0.34097740000000004,0.32680213,-0.23654242,0.38022342,0.348058,-0.6546529000000001,-0.38003188,-0.3947145,0.07180571599999999,-0.342416,-0.15151541,0.029824717,-0.41512948,0.10394318,0.06880813,-0.42445785,0.35577729999999996,0.063727036,-0.46171898,0.60924566,0.055904504,-0.56208575,0.8310900999999999,0.099179134,-0.45696276,0.23971358,0.088538684,-0.6416278,0.2943752,0.075796396,-0.5932695,0.23598245,0.2097099,-0.6163962,0.28404057,0.18501635,-0.62540746,0.22426471,0.16203727,-0.56803006,0.34085763,0.12057832,-0.5880319,0.21876277,0.06739252,-0.01587194763123989,0.20469370484352112,-0.008453259244561195
7,0.64870536,0.131986,0.09125929,0.27360353,0.14542592,0.24583885,-0.017789941,0.08367179,0.019564036,-0.015717605,0.32523438,-0.039170526000000004,0.34529966,0.33591095,-0.22503182,0.38924477,0.35937998,-0.6431064999999999,-0.35904828,-0.39806324,0.06586030000000001,-0.33544695,-0.15153843,0.027327857999999997,-0.41270226,0.10438165,0.05358393,-0.42333412,0.35913098,0.059811193,-0.47074404,0.6098854,0.06159651,-0.5755031,0.8315482,0.09619088,-0.4571116,0.24164742,0.078119695,-0.64095914,0.30256233,0.060775295,-0.6000839,0.2379686,0.1941223,-0.62042683,0.2877739,0.17021416,-0.630884,0.22908652,0.14494321,-0.5674511,0.34466028,0.109664395,-0.59008956,0.22520982,0.051496282000000004,-0.016753774136304855,0.20445308089256287,-0.00980324484407902
8,0.61772525,0.13716312,0.14067517,0.23620033,0.15375705,0.2778874,-0.022138491,0.08382134,0.020294823,-0.013708286,0.32437238,-0.04487337,0.3704441,0.34283844,-0.18140507,0.40784124,0.36198673,-0.6000346999999999,-0.34990993,-0.38947406,0.049822427,-0.33524615,-0.14190329999999998,0.013236771000000001,-0.41538826,0.112982154,0.045858055,-0.42314350000000006,0.3677489,0.04722252,-0.46771485,0.6196335,0.05026073,-0.58434206,0.83523905,0.08654146,-0.45803455,0.2502313,0.068096794,-0.63895607,0.31285343,0.047939688,-0.60411435,0.24208283,0.18004462,-0.6235793000000001,0.29288563,0.15765013,-0.63248694,0.23543036,0.12909178,-0.5676696,0.3528337,0.102078244,-0.587385,0.23588689,0.03775505,-0.01792338863015175,0.20409685373306274,-0.012289274483919144
9,0.5965991999999999,0.13577582,0.17815655,0.20797887,0.15608098,0.29628712,-0.027118407,0.083692744,0.017913977,-0.010628124,0.32437506,-0.046488818,0.39353386,0.3458314,-0.120292895,0.44008213,0.36359897,-0.5378246,-0.33177376,-0.38188195,0.04100763,-0.33235544,-0.13340412,0.003970337,-0.41698888,0.12122151,0.035353712999999995,-0.4197834,0.378761,0.033414185,-0.45578355,0.6329541999999999,0.036179025,-0.579026,0.8445037000000001,0.07861808,-0.45816717,0.2605352,0.054794107,-0.6387702,0.32325262,0.03030542,-0.60682726,0.25346148,0.1635355,-0.6259115,0.3041261,0.14034604,-0.6340001999999999,0.24641395,0.11201029,-0.5685631,0.363883,0.08567745,-0.58678776,0.24626413,0.021857217,-0.01887326501309872,0.20403391122817996,-0.01428742054849863
10,0.5831009,0.13098635,0.21614113,0.18484070000000002,0.15777566,0.30961815,-0.034225467999999995,0.08607197,0.019607777,-0.0067343162,0.32386820000000005,-0.053977367000000005,0.40301090000000006,0.3599949,-0.04664726,0.48071003,0.36352643,-0.46159515,-0.32154727,-0.36941475,0.029308257999999997,-0.33720859999999997,-0.12178157,-0.01641042,-0.41976990000000003,0.13257368,0.022886716,-0.42086545,0.38815117,0.018953085,-0.44306877,0.64541996,0.023634309,-0.55856746,0.8612822,0.06766455,-0.4601813,0.27017346,0.042288147000000005,-0.6370094000000001,0.3352341,0.01270253,-0.6133881999999999,0.26567268,0.14858805,-0.63022935,0.31646696,0.12396120000000001,-0.6380336999999999,0.25873503,0.09552902,-0.5683328000000001,0.37451613,0.0715594,-0.5864878000000001,0.25630334,0.0074162036,-0.020479891449213028,0.2049700766801834,-0.017184793949127197
