frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.39710757,0.09053731,-0.75219434,0.18413049,0.09460728,-0.3775364,-0.047776185,0.09587975,-0.044732645,0.044860218,0.29852962,0.05345663,0.21659099999999998,0.2946603,-0.33783552,0.36258817,0.3197538,-0.7549049,-0.18906306,-0.19155024,0.09142025,-0.3299705,-0.121371016,-0.10282830000000001,-0.3943242,0.089979485,0.08067559,-0.40047202,0.3362074,0.13593954,-0.37068915,0.5895435,0.018424377,-0.22301917,0.7200184000000001,0.16081220000000002,-0.43686566,0.19711336,0.13155955,-0.62745523,0.21233392,0.15156633,-0.5261003000000001,0.1987055,0.03720492,-0.57862616,0.17745763,0.058311343,-0.55546945,0.23670033,0.07289858,-0.58620656,0.11860509,0.14018743,-0.54268056,0.24619946,0.17058036,-0.0014579836279153824,0.1972046792507172,0.004361992701888084
2,0.37921393,0.08320298,-0.7491614000000001,0.19822471,0.095057525,-0.36695883,-0.02442606,0.08430583,-0.027223057999999998,0.025000451,0.31321374,0.038370117999999995,0.21674857,0.29177308,-0.33816373,0.3729072,0.2973063,-0.7476213,-0.23607682,-0.17691848,0.10920126,-0.3517633,-0.12114016,-0.100866675,-0.39159104,0.07882918,0.096179456,-0.40045729999999996,0.3263132,0.12491123,-0.39564082,0.5760561,0.0019120758,-0.27127147,0.68918556,0.17330101,-0.43285206,0.18640797,0.13587216,-0.619103,0.20454606,0.14827812,-0.5098451,0.18620735,0.04214163,-0.5643154,0.16696563,0.059381217,-0.54075056,0.22564486,0.074590474,-0.5798276,0.1101516,0.14088285,-0.53506875,0.2365676,0.17288432,0.00028719566762447357,0.1987597793340683,0.005573529750108719
3,0.3780405,0.106576,0.07498788,0.06951851,0.10560802,0.31661615,-0.039446857,0.08271734,-0.033689335,0.00031839576,0.33426794,0.0005317321599999999,0.2671158,0.28933755,-0.29566777,0.39426616,0.26709408,-0.7233049,0.06411679,-0.10839512,0.07183138,-0.18460524,-0.050104257,0.030408181,-0.4043542,0.123947114,-0.004708525,-0.34724554,0.38319359999999997,0.09478354,-0.08169029,0.45950934,0.11380055,0.16554753,0.49437577,0.14213765,-0.44710764,0.25886479999999995,0.049723677,-0.62450176,0.34946054,0.09393314,-0.58522004,0.28967800000000005,-0.04189495,-0.63008106,0.29113063,-0.0005543902500000001,-0.58488524,0.3381095,-0.008415706,-0.623636,0.24743819,0.092361555,-0.53310955,0.34913468,0.07626448599999999,-0.019564229995012283,0.20849263668060306,-0.016578800976276398
4,0.36187282,0.082207695,0.07595953,0.064272724,0.1199513,0.325193,-0.040253713999999996,0.081595585,-0.027054911,0.0010230156,0.3322663,-0.008038104499999999,0.29885694,0.30125928,-0.27223966,0.39737209999999995,0.28855264,-0.7060529999999999,-0.033561178,-0.17712288,0.11162796,-0.23414905,-0.05124286,0.009390093,-0.42126945,0.14856989999999998,-0.014604301,-0.3571087,0.40065506,0.0878333,-0.11008321,0.501346,0.13882765,0.113393754,0.5544348000000001,0.23322996,-0.45154095,0.27870253,0.041950315,-0.61332935,0.37458736,0.093034916,-0.5834553000000001,0.31514794,-0.04506168,-0.6263491,0.31884795,-0.0025022812,-0.5780451,0.3624567,-0.0109237395,-0.61965096,0.27372584,0.08970346,-0.5222867999999999,0.36796403,0.07175997,-0.019615348428487774,0.20693093538284305,-0.017546508461236954
5,0.36311808,0.068989515,0.10600484,0.043933954000000004,0.13001515,0.32162076,-0.037483137,0.07756048,-0.023363922000000002,0.0026336915000000002,0.32677191,-0.011639787,0.33173507,0.32505572,-0.23955512,0.41293684,0.31125674,-0.6645623,-0.23665214,-0.18297492,0.17342989,-0.31345662,-0.05279251,-0.026262544,-0.4422768,0.17809242,-0.023492876,-0.37531957,0.4026533,0.085275024,-0.16179161,0.53300214,0.16452852,-0.015916672,0.6138482,0.33887708,-0.457647,0.29142585,0.041388717,-0.6004924,0.39165044,0.09933364,-0.58257145,0.32453656,-0.037426144,-0.6222773,0.33242717,0.006729125999999999,-0.5725558000000001,0.37293000000000004,-0.0064158775,-0.6120156999999999,0.29288190000000003,0.09996262,-0.51152027,0.3795301,0.07182122,-0.017424723133444786,0.20216619968414307,-0.01750185340642929
6,0.30561859999999996,0.055507895,0.08711269,0.027527232000000002,0.16407686,0.32841522,-0.043541199999999995,0.078700215,-0.012390681,0.0051319646,0.32595342,-0.025856733,0.36088562,0.34020229999999996,-0.2032889,0.3999791,0.33315676,-0.6294346,-0.44296676,-0.2246306,0.18692441,-0.38715374,-0.07335608,-0.0068508423999999995,-0.4398752,0.18993244,-0.021876067000000003,-0.37253028,0.42250314,0.07042948,-0.21683443,0.60047174,0.18648691,-0.17758310000000002,0.7112421999999999,0.40018004,-0.45109943,0.30773103,0.03590119,-0.5876308000000001,0.41266513,0.10725164400000001,-0.58391666,0.3458848,-0.030089957999999997,-0.6192347,0.35426740000000007,0.017141372,-0.56980586,0.39383897,-0.00014403649,-0.6008623000000001,0.31450337,0.10946755,-0.50101763,0.39877307,0.072510004,-0.01920461840927601,0.20232681930065155,-0.01912370696663856
7,0.24516003,0.044243243,0.08819945,-0.012987916,0.18673848,0.32503173,-0.049578167,0.07901477,-0.0055148485,0.009717700000000001,0.32113245,-0.03580839,0.3853001,0.34866035,-0.14847013,0.41093677,0.35149193,-0.5730476,-0.6155723000000001,-0.20377593,0.17448302,-0.49655125,-0.044687312,0.019861601,-0.43461245,0.21273102,-0.018853694,-0.36924356,0.44016817,0.054489895999999996,-0.34336054,0.6507228,0.20284587,-0.35717365,0.7392231,0.4290071,-0.43564034,0.3287547,0.031087628,-0.55475974,0.43936318,0.11928344,-0.5850506,0.35849506,-0.0049791127,-0.60657084,0.37136436,0.04857337,-0.56563544,0.40976527,0.014341867,-0.5609821999999999,0.3439169,0.13578646,-0.47998714,0.4238773,0.06415130000000001,-0.01993023417890072,0.20007361471652985,-0.0206616185605526
8,0.19778639,0.04468149,0.057168156,0.0023064434,0.21097793,0.33389458,-0.057101212,0.08475107,0.012207774,0.012782446000000001,0.3172449,-0.059282600000000005,0.40330708,0.36459157,-0.07792160000000001,0.44129023,0.37127557,-0.49583247,-0.72574085,-0.18156128,0.1146414,-0.5538774000000001,0.0008184128,0.050649982,-0.42996112,0.22624674,-0.0011377437,-0.35769670000000003,0.46612924,0.024150206,-0.41910200000000003,0.6537124,0.17879824,-0.5050995,0.77381516,0.3855363,-0.42235550000000005,0.35393333,0.030644985,-0.56271684,0.46978858,0.098411515,-0.5814081,0.32183844,0.07291166,-0.5874388,0.36287695,0.11406013,-0.5887872,0.37547404,0.049911505999999994,-0.50909853,0.41170695,0.15620865,-0.514416,0.43888927,0.024204817000000003,-0.0221593827009201,0.2009979784488678,-0.02353741228580475
9,0.14071763,0.060881625999999994,0.018706465,0.002599361,0.21947967,0.33387685,-0.05796203,0.08565351,0.015292231000000002,0.013113248999999999,0.31589073,-0.06607953,0.40096283,0.38311785,0.0039258,0.45382923,0.38540104,-0.4145997,-0.7788125,-0.14626785,0.09023734,-0.59243214,0.030824166,0.04579048,-0.43449676,0.23585609,0.013465643999999999,-0.36599213,0.46595305,0.02620345,-0.47383296,0.6533134,0.15010828,-0.599893,0.8022088,0.31804878,-0.42184168,0.35743755,0.044960305,-0.56657183,0.45925865,0.12591484,-0.5573365,0.30775017,0.13498068,-0.56214356,0.35616535,0.16721827,-0.5817651999999999,0.3528815,0.10505434,-0.48889226,0.42560548,0.17557378,-0.53223115,0.4203455,0.04748046,-0.02242439053952694,0.20077212154865265,-0.0253936480730772
10,0.09927239,0.056626864000000006,0.018755818,0.009555169,0.23964058,0.33490035,-0.060762345999999995,0.08746726,0.015953973,0.018758273,0.31359297,-0.07229103,0.38000283,0.38918415,0.08995252,0.4143424,0.38234505,-0.32121202,-0.8011693,-0.117715955,0.06798660000000001,-0.6048161999999999,0.051289875,0.047993667000000004,-0.43195692,0.24464513,0.025989635,-0.3666446,0.46765572,0.025327243,-0.49773163,0.66234016,0.11188101,-0.66426104,0.8209163,0.22622441,-0.41511709999999996,0.36030609999999996,0.054461177,-0.5586005,0.44776934,0.14540786,-0.52683085,0.29964334,0.16837889,-0.5341521,0.35029605,0.19594054,-0.5609347,0.33757725,0.13771629999999999,-0.47141388,0.42934936,0.18707603,-0.5297901999999999,0.40456456,0.06680056,-0.021002035588026047,0.20053011178970334,-0.028168529272079468
