frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
11,0.39393106,-0.05047232,-0.048333462,0.08024152,-0.04870024,0.2323724,-0.044539772000000005,0.12779771,-0.10558410000000001,-0.0023494964,0.36544755,0.025450446,0.12301613,0.19674268,0.3530596,0.41574976,0.14729792,0.049442448,0.13743766,-0.096529536,-0.022464775,-0.12792784,-0.07841921,-0.08363091,-0.37487220000000004,0.031918716,0.03812792,-0.3333441,0.27465385,0.22445408,-0.051000983,0.34790742,0.19357277,0.20659494,0.27708378,0.21365732,-0.42485136,0.14518487,0.16392657,-0.63868916,0.16325316,0.21353263,-0.5514555999999999,0.07232411,0.30766702,-0.5819154000000001,0.12577909,0.30350003,-0.5943431,0.07190322,0.26502502,-0.55211663,0.20895612,0.25122216,-0.5825219,0.09544788,0.16178703,-0.023444633930921555,0.24662262201309204,-0.04006682708859444
12,0.38817182,-0.025403025,-0.017623724,0.058691397,-0.047961522,0.23613530000000002,-0.05095341,0.12738752,-0.10288706,0.0040736925,0.36835504,0.01884011,0.13716419,0.22522786,0.35274538,0.413318,0.15710913,0.04047556,0.12800914,-0.08120932,-0.026059127999999997,-0.1299528,-0.06723364,-0.10735887,-0.37314275,0.047047465999999996,0.019153241,-0.34344214,0.28463215,0.21463077,-0.06257463,0.3618372,0.194554,0.19905835,0.31588405,0.21502909,-0.4306014,0.15567599,0.14696695,-0.64534974,0.17373063,0.19903865,-0.56128585,0.07110889,0.28305572,-0.5896127,0.12536784,0.2844438,-0.604051,0.07602173,0.24110177,-0.55716896,0.21264514,0.24012315,-0.5915544,0.10950647,0.14034563,-0.023439858108758926,0.2478712797164917,-0.04202347248792648
13,0.37125513,0.026258405,0.02263222,0.035420198,-0.021202652000000002,0.25576833,-0.040880627999999995,0.119622834,-0.098446324,-0.005222788,0.36915898,0.013038834,0.10202638,0.22949421,0.35464650000000003,0.39040968,0.19045888,0.05408783,0.11086813,-0.0758781,-0.011436013500000002,-0.12786418,-0.06799153,-0.13338111,-0.36977828,0.043117322,-0.0003054086,-0.35451123,0.2827025,0.19348396,-0.080876596,0.38595614,0.18208739,0.17746386,0.35025308,0.22302097,-0.43585283,0.15186813,0.12552380000000002,-0.64916486,0.18010299,0.17486173,-0.5742364000000001,0.06921318,0.25698499999999996,-0.599073,0.12514015,0.26003647,-0.61543167,0.07850561,0.21448652,-0.55993325,0.21133520000000003,0.21972933,-0.598448,0.114935234,0.11589944,-0.023051708936691284,0.2443909049034119,-0.04270374402403832
14,0.5463174,0.20764459999999998,0.1690973,0.17148076,0.16709146,0.35546469999999997,-0.008151933,0.096500024,-0.014040759,-0.032923862000000005,0.35756832,-0.05219139,0.2671592,0.4275417,0.25584358,0.6139097,0.46559393,-0.007921483,-0.02584334,-0.10356444,0.15927881,-0.19715667,-0.12097953,-0.04058719,-0.4350295,0.048680257000000005,-0.060174935,-0.41554326,0.35373109999999997,-0.093397245,-0.17651518,0.51431566,-0.05906545,-0.058578447,0.70661306,0.073977955,-0.49786243,0.21409315,-0.077793315,-0.68567884,0.28156158,-0.16445988,-0.6864157,0.25298274,-0.010200333,-0.68874615,0.29689065,-0.05306159,-0.70680714,0.23369738,-0.06410823,-0.6102663,0.32754353,-0.11069509400000001,-0.64818776,0.19057709,-0.14132920000000002,-0.020537897944450382,0.22703418135643005,-0.03311607614159584
15,0.38669643,0.072250254,0.040702116,0.06539405,0.03061529,0.2976474,-0.029338423,0.11120026599999999,-0.086559035,-0.015900202,0.3703803,0.0017017035000000001,0.11667328,0.26730663,0.3617103,0.39183953,0.23816104,0.04563894,0.10050487,-0.12261583,-0.015346044,-0.1532316,-0.08957553,-0.10541685,-0.396032,0.046779294000000006,-0.0008535403999999999,-0.37195694,0.3045955,0.17016381,-0.097964786,0.41158829999999996,0.15756305,0.16097824,0.38242793,0.21384984,-0.4567414000000001,0.17003384,0.112444475,-0.6711868000000001,0.20738469,0.15513915,-0.5970826,0.104379065,0.24849577,-0.6216967,0.16107827,0.24539071,-0.6382941999999999,0.1102947,0.20435098,-0.5820566999999999,0.24258287,0.19694164,-0.6201988,0.13607566,0.10273151,-0.02261931262910366,0.2407902926206589,-0.04242866486310959
16,0.3650348,0.114974275,0.054685824,0.049036335,0.049930565,0.3065276,-0.029780233,0.106697164,-0.077737816,-0.015505651,0.37178105,-0.00772558,0.13096973,0.28128344,0.35377663,0.41190833,0.27302507,0.039616924,0.089734726,-0.15254469,-0.02463921,-0.15662582,-0.085520156,-0.11537367,-0.39485922,0.053941555,-0.008261169,-0.37929523,0.31320180000000003,0.16069293,-0.10492388,0.41357765,0.15831704,0.15254435,0.41892690000000005,0.22601296,-0.46103022,0.17832609,0.10284038,-0.67299646,0.22943002,0.14137001,-0.61108905,0.11741558,0.23301952,-0.63074994,0.17581259,0.2312742,-0.6502168,0.1281315,0.188133,-0.5825878999999999,0.2550099,0.18667099,-0.6271368,0.15592214,0.0880854,-0.022642942145466805,0.2392391115427017,-0.042731698602437966
17,0.37297308,0.13910797,0.05837545,0.06386814,0.06307846,0.31361428,-0.024859224,0.10475007,-0.07499401,-0.019434031,0.37101585,-0.009664679,0.1257626,0.28337035,0.35484844,0.42077005,0.27719113,0.05489191400000001,0.08227316,-0.16642964,-0.038467972999999996,-0.15920547,-0.07928755,-0.12264813,-0.40024376,0.058248267,-0.0197917,-0.38106465,0.3179657,0.14762415,-0.10385008,0.40908718,0.15357578,0.14720662,0.4239058,0.23979525,-0.46648002,0.1848652,0.0906566,-0.6778746999999999,0.24383765,0.12837833,-0.6211003,0.12723294,0.21747038,-0.6386553,0.18624553,0.21722503,-0.6592432,0.14054823,0.17265494,-0.58726794,0.26490676,0.17566055,-0.6339083000000001,0.17060009,0.07382914,-0.022146627306938168,0.23788295686244965,-0.042329344898462296
18,0.39016566,0.14162342,0.050367564000000004,0.09182582,0.076138645,0.32203555,-0.027870782,0.10321475,-0.06768414,-0.016550515,0.37102666,-0.015630392,0.116190955,0.29725229999999997,0.35377827,0.40040955,0.2791818,0.048331544000000004,0.06733033,-0.16638398,-0.037323423,-0.16826037,-0.06374437,-0.120338835,-0.40984094,0.0765633,-0.023751248,-0.38588214,0.33836383,0.13957782,-0.10776062,0.42640500000000003,0.14338462,0.14297432,0.43882259999999995,0.23086529999999997,-0.47336015,0.20545429999999998,0.084366284,-0.68423045,0.26421627,0.11981178,-0.6294118000000001,0.14564855,0.20787102,-0.64707834,0.20461762,0.20847231,-0.6663265,0.15998664,0.16232915,-0.59495944,0.28459528,0.17027353,-0.6382215,0.19239244,0.06520991,-0.022210648283362392,0.2371207028627396,-0.04165726527571678
19,0.3776501,0.15409920000000002,0.032621406,0.10614855,0.07570144,0.32385245,-0.026710513999999998,0.10199826,-0.06453636,-0.016857732,0.3709429,-0.018612806000000003,0.10785381,0.30118573,0.35385007,0.39206776,0.28361988,0.050275546,0.056571662,-0.16349272,-0.032027297,-0.1745141,-0.055103183,-0.11777557,-0.41653308,0.08528991,-0.027012587,-0.38784477,0.3509723,0.12964508,-0.10920567,0.43301135,0.13815729999999998,0.14129432,0.45036566,0.22292265,-0.4777982,0.21801849,0.07645138,-0.68805444,0.28076544,0.10255099,-0.6424023,0.15596406,0.18706489999999998,-0.6594313,0.21494132,0.19000614,-0.6751136999999999,0.17385885,0.13955301,-0.6029681,0.29640493,0.16158029999999998,-0.6386925999999999,0.21182922,0.047907054000000004,-0.02178412303328514,0.2364705801010132,-0.04157458245754242
20,0.3863489,0.13138135,0.025707152,0.11835757,0.08533886,0.32883826,-0.029654045,0.10091885,-0.05910918,-0.013469973,0.3706762,-0.023434648,0.11042594,0.31290436,0.35184303,0.3833531,0.27878976,0.041237197999999996,0.055024236,-0.16300184,-0.03115799,-0.1775246,-0.056198637999999995,-0.11408727,-0.41828054,0.08817577,-0.028351609,-0.3938397,0.35816345,0.12015907,-0.11722151,0.44335616,0.12722433,0.1310779,0.45803820000000006,0.21631,-0.47995552,0.22179285,0.07047326,-0.69038343,0.27735066,0.09860176,-0.6399083000000001,0.15257265,0.18039095,-0.65906405,0.21059531,0.1846477,-0.6733103,0.17016405,0.13337062,-0.6057104999999999,0.29493997,0.15790257,-0.63846457,0.2114389,0.04276444,-0.0215620081871748,0.2357975244522095,-0.041271913796663284
21,0.40174773,0.11714229,0.03295603,0.11816693,0.07703911,0.32489009999999996,-0.03138487,0.10253081,-0.06301997,-0.011374408,0.3700949,-0.018192785,0.108274594,0.29955822,0.35566187,0.40490782,0.27887288,0.06360578,0.047016464,-0.15795162,-0.013804521,-0.18116018,-0.061493136,-0.11786409,-0.41989768,0.09336831400000001,-0.040656912999999996,-0.39641020000000005,0.3647042,0.10441535,-0.11837699,0.44813251,0.10832096,0.12506977,0.45916504,0.20911495,-0.48361078,0.22907081,0.05566494,-0.6982047,0.2817863,0.07680996,-0.64349633,0.16549444,0.16756629999999997,-0.6647919,0.22297359,0.16747257,-0.6774998999999999,0.17832395,0.11951932,-0.6145909,0.3064131,0.13480352,-0.6439619000000001,0.21411950000000002,0.025838284,-0.021379638463258743,0.2363128513097763,-0.04060637578368187
22,0.40919605,0.114369795,0.042881813,0.10969052,0.0782234,0.32281193,-0.031653352,0.10327039,-0.06602166,-0.012608916000000001,0.3709052,-0.015513658500000001,0.12189268,0.29378715,0.35403576,0.42020926,0.27419445,0.060099445,0.03392679,-0.15255046,-0.017488206000000003,-0.19099328,-0.05832499,-0.12805706,-0.42574847,0.09506352,-0.037891895,-0.39263242,0.36943215,0.09946561,-0.11139987,0.4446988,0.09354322400000001,0.12390444,0.44841617,0.21098524,-0.4851167,0.23532562,0.05339168,-0.7002694,0.28788632,0.06255143,-0.6497138000000001,0.17774588,0.16303802,-0.6712866,0.23521644,0.15830357,-0.6813429,0.1874672,0.11252777,-0.6195461999999999,0.3170594,0.12278454,-0.64289397,0.21715936,0.018697407,-0.02213113382458687,0.23708778619766235,-0.04076765850186348
23,0.43303227,0.106620535,0.051499687,0.12471631,0.06972748,0.32070386,-0.028195400000000002,0.102785505,-0.06504270000000001,-0.014617343999999999,0.36886778,-0.014936198999999999,0.12374753,0.28803357,0.35628715,0.45148596,0.28868803,0.09400026,0.016341476,-0.14352171,-0.0048564887,-0.19221915,-0.06018781,-0.14614022,-0.42602015,0.09134455,-0.050177913,-0.39275387,0.36648452,0.08355391,-0.11011408,0.43634456,0.07605975,0.113011986,0.43224233,0.21150976,-0.48568547,0.23253874,0.040124416,-0.70137817,0.28679597,0.054435107999999996,-0.645964,0.18095915,0.15657000000000001,-0.66731113,0.23798911,0.1506277,-0.68024546,0.18851136,0.10783669,-0.61769205,0.31730047,0.10913147,-0.6471495,0.21402109,0.010559065,-0.021406371146440503,0.23582664132118225,-0.039989449083805084
24,0.43355070000000007,0.10950971400000001,0.05488816,0.12848155,0.07585716,0.32868270000000005,-0.025157007999999998,0.1021073,-0.061361215999999996,-0.017125012,0.36823577,-0.018216621000000002,0.13887751,0.3002223,0.3566968,0.49658874,0.30540964,0.12652567,0.007069564,-0.12292744,-0.009059362,-0.19574952,-0.052482814,-0.16405725,-0.42993194,0.090167806,-0.054304662999999996,-0.38812396,0.36863205,0.06900737400000001,-0.10119186,0.42554334,0.038178336,0.11349228,0.41591573,0.18569696,-0.48753813,0.23512001,0.032079704,-0.7072038,0.28770906,0.043165654000000005,-0.6481724,0.19072299,0.15175188,-0.670452,0.24705513,0.14179662,-0.6835677,0.19427077,0.1030438,-0.6231169,0.323425,0.093463734,-0.6527062,0.21251298,0.0035566817999999997,-0.02114101126790047,0.23517152667045596,-0.03978891670703888
25,0.55862737,0.22636424,0.19528621,0.17111589,0.19517502,0.35475424,-0.006610288000000001,0.095824555,-0.007919536,-0.034230343999999996,0.35450095,-0.056006875,0.25967574,0.42987907,0.2526482,0.6151548000000001,0.5255274000000001,0.01760702,-0.059599854,-0.09124498,0.23087628,-0.21255751,-0.13120477,0.020214,-0.43657953,0.04566411,-0.043775797000000005,-0.41428983,0.3445728,-0.10862027,-0.17920479,0.5094877999999999,-0.08212706,-0.07079918,0.7082106,0.047871477999999995,-0.49599898,0.20791155,-0.07920368,-0.68507636,0.26589609999999997,-0.16901934,-0.68258214,0.25038797,-0.013010792,-0.68666315,0.29053086,-0.05920672,-0.703213,0.22632948,-0.06462521,-0.61015713,0.31803325,-0.120558396,-0.6449735,0.17836496,-0.13918692,-0.020420316606760025,0.22516274452209475,-0.03196320682764053
26,0.43636447,0.11620670599999999,0.04013189,0.14233533,0.07728249,0.32386342,-0.025523651,0.10197573,-0.060656235,-0.016794998000000002,0.3687141,-0.01724677,0.13657428,0.29171634,0.35479027,0.4960575,0.29109624,0.12930232,-0.007015726,-0.12284285,-0.0023847910000000003,-0.20037396,-0.05070084,-0.16664656,-0.43412396,0.09155843400000001,-0.055750847,-0.39440715,0.37388074,0.057550937,-0.10876654,0.42410582,0.01908361,0.0875999,0.4081238,0.18631697,-0.49211383,0.24051546,0.02549864,-0.7087611,0.30455655,0.03266096,-0.65421546,0.20740291,0.14343268,-0.6740979,0.26437443,0.13213834,-0.6894818,0.21142483,0.09461902,-0.62334496,0.33724126,0.082477644,-0.6579119999999999,0.22603606,-0.0054515023,-0.021159324795007702,0.23534491658210754,-0.03895150125026703
27,0.43482414,0.13735253,0.029269235,0.1504671,0.07566639,0.32070962,-0.026663251000000002,0.10237855,-0.061428085,-0.01603283,0.36884242,-0.015663576999999998,0.14839333,0.2913415,0.35345602,0.49800798,0.27302626,0.110970475,-0.015183124,-0.10927322,0.0035575829,-0.2050109,-0.051548723,-0.17034875,-0.43712175,0.091594875,-0.05506980400000001,-0.39702347,0.37410390000000004,0.05909283,-0.11155371,0.4202464,0.011532493000000001,0.08193810000000001,0.38562945,0.17969748,-0.49436019999999997,0.24122341,0.026035192999999998,-0.7095600999999999,0.308965,0.03362843,-0.6565310000000001,0.20910321,0.14273411,-0.6755699000000001,0.26658654,0.13223523,-0.69190407,0.21441509,0.09398897,-0.62352717,0.33936906,0.08366696,-0.6600284000000001,0.23011857,-0.005907422,-0.02134804055094719,0.2356104850769043,-0.03854583203792572
28,0.4441486,0.14602183,0.046876207,0.14520750000000002,0.07866097,0.3213176,-0.024363156,0.10206939,-0.06316495,-0.017401235,0.36795855,-0.013987625,0.1479142,0.29029804,0.3539611,0.5012066,0.26978147,0.119674675,-0.021751883,-0.10233877599999999,0.01885028,-0.20295781,-0.05359964,-0.16550344,-0.43736590000000003,0.09131965,-0.062071104,-0.39969432,0.37246075,0.053555302,-0.11646128,0.41961640000000006,0.0067545143,0.08729662,0.38025287,0.1599033,-0.49504319999999996,0.24011128,0.01897805,-0.71142024,0.3069407,0.03220586,-0.652079,0.2083585,0.13862066,-0.67202103,0.26548540000000004,0.12889557,-0.68986374,0.21305805,0.09181876,-0.623429,0.33828145,0.077324405,-0.6634225,0.22834848,-0.009610398000000001,-0.020882196724414825,0.2350139617919922,-0.03857628628611565
29,0.44742978,0.13817717,0.06306169,0.1392932,0.08389955,0.33068569999999997,-0.024950217,0.10136799,-0.057927843,-0.014790872,0.36775205,-0.019747652,0.14461818,0.29872659999999995,0.35632070000000005,0.50175494,0.27259704,0.12817,-0.029312292,-0.09467867,0.03187053,-0.2016184,-0.053588856,-0.16204134,-0.43731236,0.08848539999999999,-0.059604812,-0.4038021,0.3755559,0.041316696,-0.121939674,0.42664090000000005,-0.008501650999999999,0.07645409,0.400779,0.15422894,-0.49550468,0.23928031,0.013728882,-0.7099661999999999,0.30248892,0.021079719,-0.65340316,0.20613898,0.13137870000000001,-0.6737843000000001,0.26279575,0.120058365,-0.6892623999999999,0.20966089999999998,0.08295195,-0.62436354,0.335965,0.06960869,-0.6589607,0.22411454,-0.017349038,-0.019870545715093613,0.2345600128173828,-0.0388377457857132
30,0.45423728,0.13715474,0.071184024,0.13610464,0.07758642,0.32697707,-0.025059924,0.10151678,-0.059522285999999994,-0.01562724,0.36849514,-0.017884336,0.14035183,0.2858697,0.35516873,0.5082292,0.2731942,0.1423662,-0.024193028,-0.08910421,0.045303117000000004,-0.19911303,-0.056511585,-0.14835152,-0.43829867,0.093988895,-0.0661211,-0.40403062,0.38121825,0.03347797,-0.12201825,0.43369853,-0.012587623999999999,0.0802822,0.4007053,0.14389321,-0.49729636,0.24633577,0.004920232,-0.7124374,0.31367332,0.008687617,-0.66029495,0.21196838,0.11625938,-0.6797554,0.26941309999999996,0.106829174,-0.69471264,0.21816285,0.066924,-0.62792015,0.34405565,0.060940214000000006,-0.6612423000000001,0.23642309,-0.031766366000000004,-0.02034358307719231,0.2350059598684311,-0.0387033112347126
31,0.44858230000000004,0.15007022,0.07160509400000001,0.13685198,0.07866189,0.3300362,-0.022995256000000002,0.101532124,-0.05964104,-0.016575496999999998,0.36886165,-0.018176353,0.14466032,0.28545633,0.3568598,0.5085824000000001,0.27958688,0.13853279,-0.0150201805,-0.07978298,0.051632054000000004,-0.19548377,-0.05128621,-0.13860145,-0.44004685,0.09364559,-0.06496396,-0.40335882,0.38342488,0.0299074,-0.11990587,0.4311892,-0.012754497,0.088635445,0.39466223,0.13688789999999998,-0.4977522,0.24788696,0.0022142762,-0.7111988,0.31715345,0.002043618,-0.6645998000000001,0.20941536,0.1064048,-0.68336254,0.2674591,0.09915797,-0.6964549,0.21854046,0.05572523,-0.6289571999999999,0.34466186,0.059911538,-0.6581224,0.24194683,-0.03982202,-0.019785376265645027,0.23519688844680786,-0.0389086976647377
