frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.30267924,0.23012061,0.1645586,-0.043312437999999995,0.22458039,0.33785170000000003,-0.034163326,0.07343672,-0.017611815,0.009076705,0.32485282,-0.05871863,-0.017987432,0.38929224,0.30199745,0.22828528,0.47040284,0.020022705,-0.17224571,-0.12407368,0.24252036,-0.30489966,0.02445246,0.078166746,-0.4333169,0.20007984,-0.049118437,-0.38135257,0.43963343,-0.027473382999999997,-0.28999153,0.63390684,0.10436695,-0.23920251,0.79692,0.29569012,-0.43725230000000004,0.3286892,-0.020615296,-0.57626235,0.43773958,0.04894019,-0.5688865,0.28516373,0.06529919,-0.5727163000000001,0.33567253,0.09496449,-0.5907667,0.32937428,0.03282332,-0.50106287,0.40498337,0.10457323,-0.54007065,0.39230353,-0.027774906000000002,-0.012543310411274431,0.1991447806358337,-0.03816522285342217
2,0.30471906,0.23298794,0.17559898,-0.0486658,0.22593698,0.33344036,-0.037385445,0.07405843,-0.013828813999999998,0.010402706,0.32361385,-0.06158168,-0.014243522,0.39322737,0.29432517,0.22754285,0.46939890000000006,0.008757972,-0.17837285,-0.13280029999999998,0.23432685,-0.32769474,0.022563202,0.09183142,-0.43425024,0.20835297,-0.045450397000000003,-0.37438685,0.44999582,-0.03795085,-0.2894448,0.64389235,0.0965365,-0.24950829,0.8056561,0.29197815,-0.433567,0.3390143,-0.023315214,-0.5768889,0.44128603,0.055261437000000004,-0.55420667,0.29059893,0.073631965,-0.5598675000000001,0.3411913,0.102596685,-0.5830224,0.3317063,0.04272168,-0.49437404,0.41628253,0.10392133,-0.5442125,0.39763728,-0.023552827999999998,-0.013491369783878326,0.1988361477851868,-0.03770524635910988
3,0.28140882,0.12172042,0.1450121,-0.05242814,0.17331755,0.34391326,-0.03470726,0.07450789,-0.032230806,0.009014687,0.32798153,-0.04574602,-0.033090256,0.35356414,0.32037294,0.23348051,0.50399846,0.06487634,-0.45715573,-0.2011001,0.25452974,-0.47794318,-0.03044391,0.06241328,-0.44100463,0.20827349,-0.048916377000000004,-0.36810827,0.43919040000000004,-0.027804831000000002,-0.35463312,0.69079953,0.039697513,-0.46416545,0.8129474,0.23223647,-0.42358375,0.33106425,-0.014100686000000001,-0.5237065,0.44910029999999995,0.09521575,-0.52511513,0.29733932,0.12053217,-0.51074505,0.349147,0.14460250000000002,-0.55498475,0.34221745,0.09661369,-0.43721804,0.4092037,0.11614302,-0.52983034,0.39693543,0.013154417,-0.012846286408603191,0.20124471187591556,-0.03898841142654419
4,0.47950214,0.09370351,0.54712296,0.13659881,0.10360718,0.30201500000000003,-0.027074695,0.08108507,-0.009289602,-0.012605876,0.32946679999999995,-0.020177549,0.31446093,0.30227,-0.25041968,0.52370495,0.36145112,-0.6343097,-0.19038048,-0.41816970000000003,0.10809233,-0.2925545,-0.18486404,0.090781465,-0.38526025,0.07177542,0.10686104,-0.35575822,0.3495271,0.11739377,-0.16892365,0.54672474,0.09943525,-0.03224927,0.7392044,0.1724731,-0.41885552,0.21429798,0.14314008,-0.6022568,0.27831122,0.18037234,-0.5479036999999999,0.16874939,0.2728947,-0.567133,0.22549708,0.27177328,-0.5852323,0.1798017,0.22889316,-0.51819444,0.29965675,0.2281673,-0.5592602,0.20791887,0.13658775,-0.01984028518199921,0.20527592301368716,-0.014733575284481047
5,0.4870027,0.10933089,0.53620726,0.14085104,0.08623913,0.29735473,-0.029462457,0.08165793,-0.014542046999999999,-0.010374476,0.33046937,-0.016332239,0.3237966,0.29685300000000003,-0.24104582,0.52954227,0.34329740000000003,-0.6305703,-0.21057800000000002,-0.42614168,0.10242104,-0.2939932,-0.18571572,0.07717161,-0.38219159999999996,0.07319336,0.10307234,-0.35271052,0.35211090000000006,0.12198279,-0.17165866,0.55749863,0.10460929599999999,-0.03937571,0.7555053,0.17494929,-0.41824657,0.21586393,0.1419891,-0.60009396,0.2867175,0.16234273,-0.5670093,0.16471311,0.24949870000000002,-0.5834695,0.22248733,0.2518106,-0.59559166,0.18264306,0.20142068,-0.52442646,0.29846781,0.22626583,-0.552662,0.21943879,0.118755236,-0.01991846598684788,0.2060636579990387,-0.015437142923474312
6,0.48619786,0.10959136,0.5246239,0.13221239,0.088265024,0.29733583,-0.033463605,0.08182943,-0.01610716,-0.0051958626,0.33130312,-0.014627878,0.33614197,0.28065145,-0.23339045,0.5158670999999999,0.33771732,-0.6341806,-0.21671557,-0.42699304,0.096941575,-0.2856651,-0.18249601,0.07250896,-0.37821140000000003,0.074351326,0.10374059999999999,-0.3541178,0.3526101,0.13173412,-0.17416409,0.558286,0.106342874,-0.046798933,0.75863147,0.17672813,-0.41775283,0.21487342,0.14670525,-0.5979026999999999,0.28600648,0.15876414,-0.57457197,0.15588407,0.23719755,-0.591163,0.21354625,0.24326542,-0.5977812,0.17860416,0.18835214,-0.52942896,0.29130690000000004,0.23142822,-0.5460136,0.22245320000000002,0.11487254,-0.019329734146595,0.2065662741661072,-0.01536751911044121
7,0.47478786,0.09679831,0.51131684,0.11466572,0.078830786,0.2962116,-0.03558381,0.082776316,-0.022897014,5.1565294e-05,0.3310017,-0.007135605400000001,0.32737908,0.2626678,-0.24279789999999998,0.5200242,0.31807490000000005,-0.63752234,-0.20899022,-0.4267227,0.10306638,-0.27406305,-0.1820632,0.07292545,-0.37752813,0.0713686,0.09948798,-0.36003779999999996,0.348984,0.13083132,-0.18722545,0.5593130999999999,0.10367332,-0.066929735,0.76791537,0.15945303,-0.4204634,0.21051252,0.14317273,-0.5995629,0.28278577,0.15431973,-0.57966584,0.14901543,0.22739641,-0.5957053000000001,0.20667902,0.23566742,-0.60135823,0.17425618,0.17907843,-0.5329395,0.28416204,0.22865786,-0.54745364,0.22060585,0.108888045,-0.01776612177491188,0.20688900351524356,-0.015016309916973112
8,0.47217944,0.10461042,0.5001399000000001,0.11300357,0.07187785,0.29048017,-0.033562317,0.08217310000000001,-0.030703627,-0.0011740513,0.32917090000000004,7.683656e-05,0.31062362,0.2594975,-0.25168493,0.48435262,0.30564594,-0.6557503,-0.19434497,-0.43551022,0.09385027,-0.24791582,-0.18916121,0.06955931,-0.3648962,0.05891476,0.0940157,-0.35513547,0.33663365,0.13116078,-0.18816112,0.5531396,0.119835064,-0.07909366,0.7754799,0.14500982,-0.41446573,0.19713853,0.13896775,-0.58956695,0.27918905,0.16195020000000002,-0.5790491,0.13758996,0.21886979999999998,-0.58996016,0.19484791,0.23421273,-0.5996537,0.16923189,0.17450184,-0.5219212999999999,0.2684499,0.23372656,-0.5429834,0.21906768,0.10846579,-0.01736818440258503,0.2056720107793808,-0.015313395299017431
9,0.2918916,0.119564734,0.15019755,-0.043032687,0.17074199,0.3466335,-0.034387246,0.074289076,-0.032241527,0.00778239,0.32751793,-0.04527996,-0.024328534,0.35390705,0.32373923,0.24511388,0.51923716,0.08165793,-0.4874019,-0.20944549,0.24075770000000002,-0.48071405,-0.037015334,0.04997899,-0.44071954,0.20514181,-0.052367344,-0.36962256,0.43688783,-0.028381236,-0.35053304,0.68872744,0.038466424,-0.45439345,0.8081696,0.23554641,-0.42459154,0.32809937,-0.015604746999999999,-0.52294964,0.44515374,0.097289905,-0.5273599,0.29276788,0.11775355,-0.51200485,0.34345263,0.14338817,-0.5562359,0.33900290000000005,0.095268786,-0.43734324,0.40291378,0.11714698400000001,-0.5298042,0.39580768,0.013516948,-0.013302427716553213,0.2009035050868988,-0.03876074403524399
10,0.26973286,0.11489375,0.14455616,-0.05719342,0.1793027,0.34209179999999995,-0.03242091,0.074003905,-0.033920314,0.007387787,0.32840174,-0.044604633,-0.025972765,0.35614488,0.32611138,0.22995225,0.5139486,0.07469013,-0.50449854,-0.20760643,0.24797742,-0.46950690000000006,-0.047902767,0.049135733,-0.43984670000000003,0.19510803,-0.056322403,-0.37357676,0.43015563,-0.028611105,-0.3487599,0.68347466,0.03572042,-0.4670177,0.80174136,0.22454375,-0.42685544,0.32022265,-0.018492032,-0.5156592000000001,0.44802207,0.08577887,-0.5326791999999999,0.29829079999999997,0.11916605,-0.51248187,0.34960753,0.14028776,-0.55798215,0.34481347,0.09309898,-0.43361706,0.40030202,0.10859922,-0.5282893,0.39217356,0.006099008,-0.012516561895608902,0.2012028247117996,-0.039262473583221436
