frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.4603707,0.07343552,-0.7451760999999999,0.20730574,0.107780606,-0.3787783,-0.07354624,0.124955446,-0.06787399,0.06607957,0.2748813,0.07612127,0.27528217,0.2728708,-0.31135702,0.50024563,0.2902582,-0.70123386,-0.3706808,-0.122251295,0.009665859,-0.27263024,0.036468882,-0.14088194,-0.41224137,0.122057885,0.09588431,-0.37770528,0.3457804,0.23932768,-0.14700967,0.5068737,0.2839917,-0.19655907,0.31399608,0.42249608,-0.44213270000000005,0.22447255,0.19141027,-0.62268436,0.2588429,0.18233505,-0.589345,0.13062057,0.27257624,-0.6155301,0.18710703,0.27337876,-0.6100979999999999,0.14911538,0.21832992,-0.5640337,0.27536120000000003,0.2656103,-0.5547999,0.20056823,0.14820336,-0.003733333200216293,0.19991837441921234,0.004123639315366745
2,0.44469467,0.049891815,-0.7469549,0.193715,0.09864988,-0.38451704,-0.07178788,0.12261826,-0.06548545,0.065310985,0.27858225,0.07378073,0.26983696,0.28446355,-0.3150381,0.49080986,0.27994102,-0.7037260000000001,-0.420741,-0.1317267,0.008750892,-0.28938579999999997,0.011722652,-0.13220711,-0.4192147,0.13357534,0.09376649599999999,-0.3756489,0.3526954,0.23522678,-0.13908567,0.49767247,0.28809857,-0.19130959,0.31243795,0.43484932,-0.44315284,0.23564476,0.18863417,-0.6252504,0.27523416,0.19167912,-0.5870878,0.14547613,0.27690852,-0.61200595,0.20207861,0.28063682,-0.611813,0.16503085,0.22481197,-0.55974066,0.28921574,0.26991190000000004,-0.56181896,0.21657442,0.15107921,-0.0032384470105171204,0.2006002515554428,0.004147641360759735
3,0.4707357,0.034669727000000004,-0.72464377,0.19748878,0.12851724,-0.39203330000000003,-0.07474625,0.13562526,-0.078003354,0.06834321,0.2617868,0.08151402,0.2702965,0.30578387,-0.30622074,0.48622683,0.3426048,-0.6979387,-0.65801674,-0.18056694,0.11503792,-0.4980271,-0.07909549,-0.046314187,-0.43757325,0.12496496,0.13678154,-0.3407385,0.31743990000000005,0.26708537,-0.078531176,0.26970553,0.30316556,-0.18633029,0.09733316,0.4379913,-0.42969352,0.21951225,0.22192633,-0.5762855,0.30368462,0.24703208,-0.57390904,0.1696942,0.3352605,-0.57392704,0.23061009,0.33849204,-0.5989585999999999,0.19542632,0.28688220000000003,-0.49633795,0.29143969999999997,0.31007975,-0.54845685,0.22322631,0.20043887,-0.003201521933078766,0.1987060308456421,0.0017553344368934634
4,0.44811863,0.021606179,-0.73329055,0.18539561,0.12828810000000002,-0.39729983,-0.07810755,0.13621333,-0.07479285,0.07144992,0.26292990000000005,0.07881045,0.26581693,0.30816266,-0.312279,0.47880600000000006,0.3479262,-0.7058852,-0.63970095,-0.17633635,0.09296917,-0.47077182,-0.06898642,-0.052635707000000004,-0.42825569999999996,0.12885395,0.14734906,-0.32645032,0.31994295,0.288962,-0.05350006,0.2948314,0.31169250000000004,-0.17282957,0.10765188,0.41308382,-0.42022425,0.22287145,0.23943458,-0.57252973,0.3041355,0.25651848,-0.57398367,0.16596808,0.33783606,-0.5772066,0.22680342,0.34400988,-0.5945262,0.19350074,0.28819016,-0.49925533,0.29183307,0.32822767,-0.5360486,0.22819784,0.20997146,-0.003328815102577209,0.1995716094970703,0.002008803188800812
5,0.42684849999999996,0.026661328999999998,-0.74658895,0.17655435,0.12790954,-0.4003025,-0.079347976,0.13749929,-0.07518903,0.07314124,0.2575051,0.07900177,0.2657653,0.30441225,-0.31142423,0.46862122,0.36401826,-0.7081478,-0.65976214,-0.19762565,0.07661581,-0.47804326,-0.07439823400000001,-0.04042479,-0.42545727,0.13042766,0.14941776,-0.31681544,0.31716093,0.29296,-0.043923042999999995,0.2838412,0.30744829999999995,-0.15463020000000002,0.09746265,0.41687495,-0.41460878,0.22282020000000002,0.24327387,-0.5696861999999999,0.30413646,0.27207714,-0.5654378000000001,0.16009,0.34132737,-0.57001185,0.2198095,0.35271418,-0.58836794,0.1911344,0.29501575,-0.494174,0.28716925,0.339807,-0.5338413000000001,0.23379923,0.218426,-0.0031033679842948914,0.19750219583511355,0.0019063688814640047
6,0.44327852,0.035466522,-0.7391045999999999,0.17835575,0.12828659,-0.40002209999999994,-0.08263141,0.14533979,-0.07835534,0.07486131,0.2510438,0.08133376,0.26899716,0.30650592,-0.30875567,0.47236705,0.36414877,-0.7052309,-0.6915519,-0.23592381,0.07934424,-0.5000935999999999,-0.091930665,-0.007297812,-0.43083584,0.13448039999999997,0.14692262,-0.31142329999999996,0.31972727,0.28605747,-0.042979132,0.27036503,0.2885523,-0.09687416,0.07970388,0.43143094,-0.4160167,0.22879444,0.24001713,-0.569443,0.31996983,0.27687314,-0.56825984,0.17505182,0.3435939,-0.5690373000000001,0.2346444,0.3560409,-0.5921341,0.20793615,0.29913643,-0.49115829999999994,0.2983834,0.3397093,-0.540127,0.2490496,0.21975008,-0.0038850493729114532,0.1981917917728424,0.001489207148551941
7,0.42728877,0.027481113999999997,-0.74683213,0.16949591,0.13300894,-0.4068111,-0.083247736,0.1507079,-0.08100399400000001,0.07543761,0.24768217,0.08353077,0.27211472,0.32243308,-0.30270234,0.48559436,0.3666993,-0.6930818,-0.6979116,-0.29571486,0.074169934,-0.5271880999999999,-0.10348347,0.034198817,-0.4375376,0.13255401,0.15067887,-0.30989859999999997,0.31319934,0.27935898,-0.056406837,0.23462853,0.27568892,-0.048276097000000004,0.05429086,0.44353285,-0.4171536,0.22592941,0.23888211,-0.5595718000000001,0.32742715,0.2839015,-0.566959,0.18221228,0.35002968,-0.5612847,0.24146868,0.36258146,-0.5906376999999999,0.21746773,0.3073547,-0.47964084,0.29837009999999997,0.3408637,-0.54073757,0.25398475,0.22428308,-0.0039050616323947906,0.1991950273513794,0.0012633875012397766
8,0.43352166,0.009538413,-0.73985356,0.16840639999999998,0.12637007,-0.40720868,-0.08576658,0.15843809,-0.083539054,0.076017424,0.24287473,0.08467242,0.27678442,0.32133979999999995,-0.3001063,0.49017593,0.36127335,-0.6915555999999999,-0.7186157,-0.29242945,0.078407235,-0.54008627,-0.10339393,0.052135993,-0.44373494,0.14204103,0.14034720000000003,-0.314395,0.31252146,0.27782416,-0.06639854,0.21827598,0.28541458,-0.060448006,0.024023157000000003,0.44188237,-0.4211322,0.23201405,0.23109536,-0.5533331,0.34008786,0.29098013,-0.5658314,0.19192551,0.34807897,-0.55482435,0.24968821,0.36349237,-0.590465,0.23145975,0.30981228,-0.47151697,0.30204675,0.33840352,-0.54462636,0.27014267,0.2247231,-0.004874579608440399,0.2006564140319824,0.0005666837096214294
9,0.42309925,-0.0028704334999999997,-0.7398212,0.16248610000000002,0.11774109,-0.40747625,-0.08720972,0.16224602,-0.08563012,0.07662208400000001,0.23738845,0.08545436,0.2784552,0.31159797,-0.29907912,0.48687312,0.3621757,-0.6915403,-0.71072084,-0.26582885,0.101252206,-0.5218734,-0.11388768,0.0201535,-0.438751,0.12751906,0.13815410000000003,-0.31717935,0.30090046,0.28200063,-0.05844508,0.22488807,0.2906905,-0.102089405,0.03968814,0.44739738,-0.41961995,0.21861385,0.23178641,-0.5549941999999999,0.32485735,0.2864639,-0.5589609999999999,0.18212189,0.35705596,-0.5499967,0.24123192,0.3666066,-0.58715385,0.21680179,0.3165635,-0.47031817,0.29421620000000004,0.33310643,-0.5463524000000001,0.24987186,0.22597682,-0.005293816328048706,0.1998172402381897,-8.787959814071655e-05
10,0.42994177,-0.007152626800000001,-0.7383486,0.16730514,0.10735959,-0.40214795,-0.08857196,0.16124319,-0.08522486,0.07646193,0.23685506,0.085575126,0.28349084,0.29827657,-0.29807273,0.49561682,0.35752216,-0.6919029999999999,-0.6889989000000001,-0.22656856,0.0904744,-0.5070165,-0.09830124,-0.02510538,-0.4313277,0.120638005,0.13954607,-0.31195736,0.29101273,0.29525650000000003,-0.045340974000000006,0.22149472,0.30358753,-0.15682977,0.052799486,0.4393246,-0.41567879999999996,0.20937438,0.23856314,-0.5555741999999999,0.3120785,0.2806303,-0.56687546,0.16934982,0.35117865,-0.55976087,0.22874454,0.36157233,-0.5904805999999999,0.20370427,0.30752018,-0.4764213,0.28234679,0.33743998,-0.5394140000000001,0.23694274,0.22266342,-0.006055012345314026,0.19904911518096924,0.0001751333475112915
