frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z
0,0.26209906,0.009497429,0.22270848,-0.02639717,0.26029903,0.4149698,-0.11695796,0.26246947,0.033151425,0.09277982,0.228509,-0.12349486,0.12970643,0.28685668,0.30098802,0.21932746,0.060920656,-0.027839117,0.12247624,0.18809487,0.13047765,0.0430133,0.44590583,0.11353315,0.05019431,0.69831634,0.0483567,-0.05082138,0.717682,-0.17382377,-0.13298559,0.48224095,-0.16734791,-0.040721,0.27396062,-0.30269462,0.025377119,0.7471853,-0.06877974,0.07253813,0.9323916,-0.05905737,0.17615923,0.82236886,-0.010142356,0.16636008,0.86680233,-0.0542027,0.13170744,0.8635678,0.0050334334,0.09941414,0.8630434,-0.13511619,0.02864271,0.8574097,-0.0038629174
