frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z
0,0.12580477,0.10154067,0.16018753,-0.14072612,0.3254794,0.34212616,-0.13481522,0.24824941,-0.025542246,0.12994881,0.22707722,-0.056773655,-0.13013393,0.38009822,0.19648482,0.12260495,0.103012525,0.06990914,-0.35937467,0.43609035,0.29779905,-0.21762933,0.6322687,0.1815543,-0.011561773,0.7237148,0.040902052,0.0017489512,0.72426087,-0.12236171,-0.2368383,0.62713325,-0.14557056,-0.3701526,0.4410383,-0.29008648,0.034802213,0.73218143,-0.056299932,0.17300327,0.8560084,-0.03521482,0.20387517,0.7016344,-0.06305815,0.20720366,0.75866574,-0.087475695,0.20322236,0.7473751,-0.02121912,0.12832636,0.8163502,-0.11876631,0.118223116,0.7937672,0.027837358
