frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z
0,0.17364193,0.30744302,0.008966116,-0.16154984,0.3884669,-0.21074168,-0.118095346,0.27080154,0.04910675,0.08724959,0.18055642,-0.10822295,-0.124374226,0.414921,-0.16689798,0.14672561,0.30635738,0.11538832,-0.13706139,0.22593045,0.19664595,-0.01694963,0.44008163,0.08150488,0.1308364,0.6035701,0.0032463786,0.15346313,0.59519374,-0.18824816,-0.01338611,0.42962837,-0.23626132,-0.11237168,0.17846784,-0.2771191,0.16702408,0.5996499,-0.08413813,0.2832355,0.7094397,-0.048700046,0.32079908,0.5543195,-0.01997371,0.33519268,0.6054057,-0.05469799,0.30188254,0.60801566,0.0051682442,0.27542058,0.648867,-0.13385071,0.20425877,0.65540993,0.0010502934
