frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z
0,0.027063083,0.16317353,0.08884718,-0.032268602,0.4673575,-0.16579777,-0.007964463,0.3237964,0.091586635,-0.040026195,0.16513634,-0.1338393,0.02854661,0.4202597,-0.22878389,0.06211277,0.14797318,0.066918105,0.31203797,0.1527602,-0.10154412,0.2662436,0.35207716,0.07793126,0.27676398,0.55965173,-0.048575226,0.31851503,0.4910237,-0.22735626,0.29319695,0.3258801,-0.4180872,0.31404492,0.15804124,-0.2158759,0.31867588,0.5330597,-0.12876584,0.40254983,0.6651578,-0.07170166,0.4829895,0.5286411,-0.03828846,0.48450622,0.58269644,-0.07131088,0.44504738,0.5723319,-0.01689069,0.42671776,0.6063556,-0.15934184,0.34092638,0.58786464,-0.035344362
