frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z
0,0.26567963,0.030960193,0.23876704,-0.038286842,0.2728433,0.40303257,-0.12901086,0.2501189,0.007584183,0.11738488,0.23673029,-0.089738466,-0.072014004,0.27611026,0.30334455,0.20935597,0.050276443,0.10771285,-0.16403268,0.21830314,0.19223443,-0.110828035,0.480672,0.1536142,-0.020415448,0.70577735,0.03428731,-0.098928556,0.7081258,-0.18094233,-0.22856115,0.49254218,-0.10956034,-0.28371608,0.26584327,-0.23789239,-0.028844561,0.7449594,-0.09125143,0.018279169,0.92789483,-0.05729075,0.12980455,0.81477606,-0.046408117,0.11312016,0.8655575,-0.07908387,0.089287326,0.8512851,-0.016975299,0.034161083,0.87326837,-0.14724366,-0.014715724,0.84337914,-0.009627745
