frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z
0,0.04981082,-0.11169119,0.61713797,0.008168408,0.24993248,0.36395586,-0.043802097,0.24518335,0.09498463,0.027453825,0.28162527,-0.13355097,-0.09701523,0.10090547,-0.40097812,-0.034079093,-0.11037144,-0.79531515,0.30029193,0.2471464,0.13366361,0.13520429,0.44986215,0.21230158,0.047176477,0.70461065,0.17287235,-0.079374015,0.694373,-0.07100153,-0.04246607,0.43645486,-0.0491506,0.0659307,0.29371068,-0.23564208,0.00076278124,0.7563317,0.048902858,0.06799653,0.9466123,0.09743819,0.1535484,0.81482863,0.10969542,0.14936629,0.8707584,0.08253013,0.11612318,0.85741264,0.13920338,0.08217366,0.8965697,0.006974317,0.012196302,0.8680665,0.13342956
