frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.3756532,0.18791568,-0.7711745,0.13758376,0.19944358,-0.40430135,-0.057580844000000006,0.11148115,-0.054246347,0.058766915999999995,0.2899291,0.06338933,0.15953672,0.35519445,-0.34687588,0.35909727,0.35523918,-0.73673236,-0.6052147,-0.12619735,-0.06308325,-0.38728642,-0.063467525,-0.15647641,-0.4150911,0.16027944,0.027430838,-0.40022734,0.3805318,0.12677053,-0.4598685,0.65109414,0.11063634,-0.6642946,0.63811195,0.24421328,-0.44866863,0.26717106,0.10005564,-0.5864680999999999,0.36727285,0.18405169,-0.60070264,0.30440956,0.041846775,-0.62951756,0.31214000000000003,0.09590571,-0.5818485,0.35244137,0.07333781,-0.603107,0.264967,0.18406639,-0.50422704,0.35328332,0.1383385,0.000593036413192749,0.2007051259279251,0.004571491852402687
2,0.38429746,0.18570115,-0.7628366,0.13738568,0.19680877,-0.4022272,-0.056554783,0.109842375,-0.05169298,0.05709131,0.29217259999999995,0.062282354000000005,0.16394745,0.35227054,-0.34573793,0.37151626,0.34934875,-0.7312609,-0.6124334,-0.10496601,-0.039776314,-0.40841508,-0.05907437,-0.16765557,-0.41284040000000005,0.15701607,0.023683028,-0.39606082,0.38399956,0.12253705,-0.46657115,0.6505380999999999,0.12924577,-0.68935156,0.621976,0.22631031,-0.44702247,0.26694706,0.09352401,-0.58454967,0.36855647,0.17539519,-0.5984607,0.30707857,0.032680012,-0.6278104999999999,0.3152227,0.08639832,-0.5790064,0.35451669,0.06458523,-0.60362417,0.26672113,0.17447421,-0.50219524,0.35282990000000003,0.13069026,0.00026826374232769007,0.20100748538970947,0.005294686183333397
3,0.40041214,0.14880309,-0.7534998,0.14320569,0.18692179,-0.39950538,-0.05682451,0.10950754,-0.048932455,0.05426988,0.29807680000000003,0.059605822,0.18255946,0.33049974,-0.3477835,0.3781265,0.32398146,-0.74405235,-0.6832216999999999,-0.17852108,-0.016633646999999998,-0.47110844,-0.08676373,-0.12723674,-0.41193408,0.14567183,0.018037003,-0.40945816,0.37526040000000005,0.11804196,-0.5225385,0.61962706,0.15348545,-0.72649413,0.627576,0.30389428,-0.45141549999999997,0.25404018,0.08178247,-0.59671247,0.34843093,0.14935492,-0.6113303000000001,0.26803356,0.017019603,-0.6384376,0.27925497,0.071028575,-0.59516525,0.32046336,0.041254945,-0.60433054,0.24549975,0.16299501,-0.5144044,0.33541584,0.10193531,-0.0012773144990205765,0.2037921696901321,0.005336683243513107
4,0.38000312,0.1536495,-0.7640852,0.13585645,0.18516847,-0.4009699,-0.051976632,0.10570215,-0.045012616,0.05174827,0.3013099,0.057287697,0.17870754,0.32997274,-0.34990507,0.37368926,0.32264805,-0.7452019,-0.65638316,-0.13653916,-0.018995123,-0.44119540000000007,-0.092642,-0.14087519,-0.40832707,0.14027284,0.016533043,-0.4092446,0.3729827,0.11789764,-0.504598,0.62688434,0.15541013,-0.70171905,0.6113215,0.30747586,-0.45187489999999997,0.25098968,0.08132312400000001,-0.59839267,0.3532367,0.13679570000000002,-0.61069584,0.26146093,0.011389241000000001,-0.6392788,0.27807495,0.06339753,-0.59446704,0.31575945,0.031380408,-0.60841864,0.25210458,0.15892667,-0.5155071,0.33496734,0.092752285,-0.00011418201029300691,0.20350602269172668,0.006137540563941003
5,0.37571278,0.16346951,-0.7661757,0.13755253,0.18695948,-0.39984109999999995,-0.03976261,0.09881583,-0.03739195,0.043136243,0.31069213,0.051371638,0.17280999,0.32600218,-0.35636812,0.37025127,0.32228217,-0.7487411,-0.60130763,-0.10476134,-0.050291265999999994,-0.38346282,-0.09451097,-0.15905388,-0.41489008,0.13351482,0.014450736,-0.41390204,0.36746138,0.11430444599999999,-0.46966437,0.6318413,0.17439564,-0.66989756,0.6001867,0.31496257,-0.45800427,0.24657683,0.08073555,-0.6035089,0.35846013,0.112570845,-0.61902195,0.23792993,0.01366891,-0.6461562,0.26707342,0.060974427000000005,-0.6029021,0.2958711,0.01922153,-0.61177206,0.26571497,0.15879993,-0.5226134,0.33000964,0.07082038,0.0016868170350790026,0.20475398004055026,0.006989844143390656
6,0.37060285,0.17940192,-0.7722736,0.14836459,0.17615855,-0.39496467,-0.025345443,0.092870064,-0.026191337000000002,0.030611858,0.32100984,0.04218387,0.16290439999999998,0.3294008,-0.363927,0.37470216,0.33275770000000005,-0.7470023,-0.5290997,-0.0767961,-0.042259563,-0.3285985,-0.07362688,-0.17381999,-0.42292824,0.13158451,0.008336681,-0.4181375,0.36921692,0.10217204,-0.42637146,0.6320765,0.18788629999999998,-0.60528684,0.58925235,0.34874135,-0.46555287,0.24782069,0.07421152,-0.627875,0.35051679999999996,0.08269946,-0.62948626,0.2039059,0.026258826000000002,-0.65783834,0.24264744,0.06541218,-0.62328696,0.26277572,0.012351081000000002,-0.61735773,0.27614367,0.15372686,-0.5469645000000001,0.32224458,0.041501477,0.002633207477629185,0.2069399505853653,0.007996265776455402
7,0.35962138,0.1859757,-0.77556753,0.13998298,0.17510657,-0.39692184,-0.01980237,0.092063084,-0.022039093,0.027014122999999998,0.32463604,0.039178696,0.15631641,0.32923812,-0.3674364,0.37245777,0.3286562,-0.74772704,-0.48042604,-0.070177294,-0.042056415,-0.28225827,-0.06407792,-0.17625964,-0.42178467,0.12552246,-0.0061053727,-0.42093128,0.36876613,0.0891528,-0.37056469999999997,0.62282956,0.19039704,-0.5411488,0.5810714,0.35633016,-0.47054935,0.24490935,0.059296962,-0.6436913000000001,0.33817434,0.054378428,-0.6404079,0.18143077,0.037713303999999996,-0.66654485,0.22806841,0.06939494,-0.64111507,0.23498961,0.008379713,-0.61826366,0.28512093,0.13864619,-0.56659937,0.30377132,0.009597271999999999,0.003605877049267292,0.2083495557308197,0.008569801226258278
8,0.36404276,0.18777841,-0.7718847,0.13733786,0.17777105,-0.3972304,-0.0166826,0.09145953,-0.018778556999999998,0.024773272000000002,0.32686728,0.036348917,0.15036425,0.33130547,-0.37062907,0.3630972,0.33940549999999997,-0.7534003,-0.4784152,-0.058574695,-0.027898226,-0.2911052,-0.06245134,-0.17755158,-0.4281979,0.12903722,-0.008605445,-0.41875535,0.3749128,0.08475703,-0.3465514,0.61489016,0.20573014,-0.5276630999999999,0.55970687,0.35586527,-0.47262895,0.25128323,0.055207192999999995,-0.64522654,0.34440240000000005,0.044909455,-0.64511466,0.18640126,0.049278587,-0.66849816,0.23756352,0.07590391,-0.6468536,0.23566085,0.013050482,-0.6153203,0.3021804,0.13372618,-0.5713016,0.30262187,0.00052574277,0.004045335575938225,0.20916339755058289,0.008785179816186428
9,0.35367882,0.19604464,-0.7722011,0.1338697,0.18267106,-0.39531067,-0.014568708,0.09052481,-0.01674615,0.022422126,0.32745442,0.034591336,0.15285093,0.3286554,-0.36955202,0.35423687,0.34413823,-0.75718105,-0.5042327999999999,-0.06702466,-0.021451303999999997,-0.33189702,-0.07990656,-0.18720391,-0.42213985,0.119892344,0.0008548824000000001,-0.41669449999999997,0.36856493,0.08697956,-0.38565192,0.628753,0.17938906,-0.54269314,0.5655478,0.35277194,-0.46806320000000007,0.24380343,0.061696025999999994,-0.6320836999999999,0.34855777,0.05135926,-0.64355445,0.19185776,0.03950365,-0.6657265,0.24163303,0.06922231599999999,-0.6385592,0.24407779999999998,0.008556604,-0.61348414,0.29605478,0.13780345,-0.5577669,0.30577165,0.00956665,0.0039267088286578655,0.20898962020874026,0.008922592736780643
10,0.36955062,0.20271805,-0.7646451,0.13932316,0.18754935,-0.39391458,-0.015910437,0.09040754,-0.019275937,0.023228267,0.32502058,0.036082193,0.15722898,0.33011222,-0.36729878,0.35788167,0.345819,-0.7563185,-0.57950956,-0.07270346,-0.016501276000000002,-0.39894935,-0.09914561,-0.176827,-0.42054784,0.11949922,0.0070170118,-0.41566277,0.36117774,0.09112004,-0.45009547,0.6272718,0.15425421,-0.6154938,0.5945758000000001,0.3320645,-0.46338043,0.23802333,0.06745793,-0.6252270000000001,0.34531403,0.07276263,-0.62806404,0.20039414,0.01320897,-0.6570012,0.23889792,0.05184856,-0.619888,0.25918114,0.0006776303,-0.61929333,0.26934496,0.14211193,-0.54329544,0.31650472,0.03433433,0.003658914938569069,0.20771406590938568,0.008403128013014793
