frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.5817406999999999,0.16832314,-0.60154754,0.35561052,0.13008311,-0.22620758,-0.03227734,0.11375198,-0.05437252,0.026725214,0.31844682,0.06534681,0.3454994,0.22313498,-0.22797418,0.48083258,0.20879292,-0.6472979999999999,-0.19365612,-0.14300182,0.032110114,-0.23946196,0.03827022,-0.13704184,-0.45977682,0.12273851,-0.030102909,-0.4626734,0.23194857,0.17066534,-0.24021117,0.12721439,0.26712078,-0.24569499999999997,-0.118752636,0.23832384,-0.50868183,0.17785868,0.07051252,-0.7079333000000001,0.19656721,0.06952749,-0.63983357,0.081668876,0.15791035,-0.67187387,0.13425358,0.16016854,-0.67422754,0.0919444,0.10858086,-0.63473785,0.22486624,0.13433883,-0.6417765999999999,0.14203921,0.022102028,-0.0027760621160268784,0.2160993963479996,0.0054871439933776855
2,0.57793283,0.16484968,-0.6220236,0.33784179999999997,0.13786027,-0.2530774,-0.0502231,0.14397408,-0.08937958,0.039447054,0.27951574,0.09404434,0.3412757,0.20564418,-0.22231615,0.49507108,0.21464585,-0.6330726,-0.2648348,-0.18315864,0.025664938999999998,-0.24833196,0.00303677,-0.14581215,-0.4551433,0.13404396,-0.04205358,-0.45521343,0.20800921,0.1820884,-0.24855708,0.07373349,0.29282156,-0.28935605,-0.17120238,0.2656755,-0.5029799,0.17422614,0.06836384,-0.7053010000000001,0.18541947,0.05980549,-0.6374663,0.072845355,0.15033886,-0.6702184,0.12519622,0.15130767,-0.67122555,0.08211804,0.10029196,-0.63349235,0.21565396,0.12484856,-0.63788843,0.13124776,0.013208713,-0.00538802333176136,0.21174490451812744,0.0023323819041252136
3,0.5388416,0.19814077,-0.6569206,0.32705933,0.14829235,-0.27138668,-0.053481907,0.14317022,-0.08629065,0.041388366,0.28413725,0.091731034,0.33117157,0.22607237,-0.23665641,0.5428467,0.20099092,-0.62069464,-0.13609393,-0.21193485,0.0025891736,-0.21523508,-0.0216008,-0.1501116,-0.4302503,0.06867366,-0.0056021493,-0.4109920999999999,0.14620721,0.23214482,-0.1531451,0.07054881,0.28335133,-0.12190279,-0.1774422,0.26533315,-0.47438392,0.10070309,0.118091166,-0.6794325,0.08806499,0.13867457,-0.59010684,-0.037357293,0.17963082,-0.62672997,0.00712166,0.20147903,-0.63045806,-0.01700043,0.13914247,-0.6023246999999999,0.106217176,0.20377073,-0.6139277,0.06108926,0.07095082,-0.006046770140528679,0.21365374326705933,0.0027201920747756962
4,0.63803995,0.23094575,-0.5440249,0.3666993,0.14629482,-0.20573975,-0.045187682,0.14218064,-0.091998905,0.030996182999999997,0.28972876,0.09097753,0.35892090000000004,0.20540741,-0.19178554,0.61734563,0.13558884,-0.5398566,-0.08223941,-0.16574834,-0.045084484,-0.23654485,0.01515018,-0.14813754,-0.43609664,0.045474105,0.018337106000000002,-0.3753763,0.07354913,0.24346039,-0.11072774,0.017995805,0.23239161,0.012105403,-0.20083183,0.18687657,-0.45361906,0.04692435,0.14107162,-0.6464133000000001,0.0019511422,0.1919943,-0.53722006,-0.113055676,0.18721569,-0.57333934,-0.08037911,0.22437769,-0.58636695,-0.0915445,0.15971012,-0.56122774,0.018879957,0.24591032,-0.59256124,0.00017996877,0.10966912,-0.007095749489963055,0.21595469117164606,-0.0005106888711452483
5,0.52943456,0.17495206,-0.6606983000000001,0.32714123,0.1514094,-0.27204522,-0.035866413,0.11833704,-0.061553605,0.028470576,0.31076345,0.07334595,0.33422104,0.25566554,-0.23749326,0.54193705,0.21853426,-0.6213974,-0.21027029,-0.21005934,0.009911169000000001,-0.2175391,-0.014043566,-0.14632593,-0.42875034,0.07158166,7.5334683e-06,-0.4134435,0.14480144,0.23370963,-0.17956947,0.02795214,0.29960322,-0.23578817,-0.20425925,0.24327305,-0.47016662,0.10040701,0.12467112400000001,-0.66871226,0.07997525,0.1656215,-0.5719812,-0.04227808,0.1981433,-0.60752904,0.0009883419,0.22326796,-0.6168286999999999,-0.023685604,0.16186367,-0.58638054,0.10020463,0.22205773,-0.6099055,0.05403255,0.092119694,-0.0036979187279939647,0.2145502418279648,0.005896173417568207
6,0.5176742,0.1658944,-0.6507241,0.33675075,0.16061796,-0.25455546,-0.0092245,0.10114071,-0.020882873,0.0044552166999999995,0.33543850000000003,0.03706745,0.33046082,0.30203134,-0.24825902,0.5166420999999999,0.25572214,-0.64236766,-0.18788889,-0.19589537,-0.0005504737,-0.2172175,0.006493571700000001,-0.1415941,-0.42916024,0.06730067,0.0075450037,-0.40601188,0.13568816,0.23763247,-0.17564291,0.011097438000000001,0.28708717,-0.29529864,-0.19054876,0.23021399999999997,-0.46545879999999995,0.09253561,0.13430217,-0.66094184,0.07411662,0.18747078,-0.56374395,-0.049155800000000006,0.21391961,-0.59772193,-0.0062503666000000005,0.24106020000000003,-0.61051196,-0.030182287000000002,0.18018651,-0.5758781,0.09211174400000001,0.23892988,-0.606812,0.04793393,0.11108078,-0.002384641440585256,0.2182895988225937,0.008092288859188557
7,0.5431354,0.20783523,-0.64249617,0.33965585,0.18245,-0.2555801,-0.031914424,0.11659069,-0.06254039,0.026870322999999998,0.31129724,0.07250284,0.3398952,0.25221312,-0.22858754,0.53470683,0.21501465,-0.61806786,-0.15941791,-0.18259594,0.007641295,-0.22485027,0.011828096000000001,-0.13756882,-0.43723729999999994,0.07528424,0.009276056,-0.40115365,0.1266623,0.23995669,-0.15403327,0.02106385,0.2592951,-0.24243826,-0.19628908,0.19690877,-0.46843964,0.09446293,0.13435732,-0.66520613,0.07717766,0.18058714,-0.568969,-0.046892397,0.2078565,-0.60326576,-0.0036989301,0.234706,-0.614792,-0.027294002,0.17333597,-0.58094835,0.09497962,0.23418535,-0.609376,0.051339499999999996,0.10475516,-0.002522050403058529,0.2139439582824707,0.004981223493814468
8,0.58120126,0.25076202,-0.61252016,0.34980348,0.19281812,-0.24299797,-0.035765942,0.12511636,-0.07522026,0.03078752,0.30048004,0.0812454,0.3403908,0.23192383,-0.22356145,0.53742033,0.19771208,-0.6133759,-0.13289824,-0.14908975,-0.0059953765,-0.23958579999999996,0.04240618,-0.13578542,-0.4511988,0.08707182,0.009279441,-0.4061681,0.124147326,0.23305802,-0.14510405,0.06093052,0.23504469,-0.13407621,-0.18105654,0.18721634,-0.4768871,0.0984172,0.12922065,-0.6735885,0.08016851,0.17220423,-0.5760004,-0.04381165,0.19584975,-0.61085135,-0.0017703474,0.22377387,-0.6218781,-0.023603097000000003,0.16163051,-0.5897956999999999,0.09718258,0.22678381,-0.6168398,0.0573799,0.095431976,-0.0024892110377550125,0.21279820799827576,0.0030125714838504787
9,0.6007223,0.27646038,-0.58514607,0.36097223,0.18879722,-0.22436611,-0.038701855,0.1276343,-0.077356964,0.032573267999999996,0.30076876,0.08193931,0.33111,0.21623012,-0.23414356,0.5267381,0.1875979,-0.62758535,-0.089956015,-0.12341952,-0.009430405,-0.24490051,0.03847584,-0.13687882,-0.45108062,0.077334225,0.01743239,-0.40396205,0.13421908,0.23866089,-0.13693586,0.09882674,0.23319456,-0.027670913999999998,-0.12686208,0.21041505,-0.47787514,0.097527415,0.1353176,-0.677037,0.09222958,0.16557716,-0.5918478,-0.040812,0.18901573,-0.6252658,0.002523467,0.21693558,-0.63270414,-0.014715366,0.15271999,-0.59646577,0.099798724,0.2287255,-0.61546797,0.06917684,0.09287871,-0.0030642934143543248,0.21420153975486755,0.002291172742843628
10,0.5923335999999999,0.25455523,-0.57840395,0.37116697,0.16453776,-0.2092904,-0.02782682,0.11616494,-0.06228923,0.02058122,0.31723976,0.07075789,0.32649459999999997,0.24249044,-0.24137177,0.5028587999999999,0.20990764,-0.6450123999999999,-0.05623786,-0.141939,-0.0045774276000000004,-0.21843420000000002,0.011004478,-0.13379708,-0.43849498,0.054517724000000004,0.0097202165,-0.40437624,0.15151979999999998,0.23446023,-0.13454154,0.11941029,0.23853609,-0.016298286999999998,-0.10183664,0.22928247,-0.47640675,0.09347072,0.13051322,-0.6790074,0.09568634,0.15408374,-0.59946346,-0.038613535,0.18708616,-0.6326293000000001,0.006767638,0.21174514,-0.63785774,-0.013000376499999999,0.14805216,-0.6008353,0.103352524,0.22086723,-0.6153247,0.06758330000000001,0.08605342,-0.00362280011177063,0.21670234203338626,0.004234328866004944
